abmi_site,year,scientific_name,taxonomic_resolution,common_name,scientific_name_clean,latitude,longitude
1307,2017,Syntrichia ruralis,Species,Hairy Screw Moss,Syntrichia ruralis,52.087727,-112.009926
1307,2017,Ceratodon purpureus,Species,Purple Moss,Ceratodon purpureus,52.087727,-112.009926
1307,2017,Polytrichum juniperinum,Species,Juniper Haircap Moss,Polytrichum juniperinum,52.087727,-112.009926
1307,2017,Tortula acaulon,Species,Horned-leaved Earth Moss,Tortula acaulon,52.087727,-112.009926
1307,2017,Syntrichia ruralis,Species,Hairy Screw Moss,Syntrichia ruralis,52.087727,-112.009926
1307,2017,Polytrichum piliferum,Species,Awned Haircap Moss,Polytrichum piliferum,52.087727,-112.009926
1307,2017,Polytrichum juniperinum,Species,Juniper Haircap Moss,Polytrichum juniperinum,52.087727,-112.009926
1308,2017,Bryum lanatum,Species,VNA,Bryum lanatum,52.060646,-111.69577
1308,2017,Bryum argenteum,Species,VNA,Bryum argenteum,52.060646,-111.69577
1312,2016,Barbula unguiculata,Species,Bird's Claw Beard Moss,Barbula unguiculata,51.909885,-110.562592
1312,2016,Polytrichum juniperinum,Species,Juniper Haircap Moss,Polytrichum juniperinum,51.909885,-110.562592
1312,2016,Tortula acaulon,Species,Horned-leaved Earth Moss,Tortula acaulon,51.909885,-110.562592
1312,2016,Bryum argenteum,Species,VNA,Bryum argenteum,51.909885,-110.562592
1312,2016,Bryum argenteum,Species,VNA,Bryum argenteum,51.909885,-110.562592
1312,2016,Barbula convoluta,Species,Bird's Claw Screw Moss,Barbula convoluta,51.909885,-110.562592
1312,2016,Ceratodon purpureus,Species,Purple Moss,Ceratodon purpureus,51.909885,-110.562592
1312,2016,Ceratodon purpureus,Species,Purple Moss,Ceratodon purpureus,51.909885,-110.562592
1312,2016,Bryum lanatum,Species,VNA,Bryum lanatum,51.909885,-110.562592
1312,2016,Ceratodon purpureus,Species,Purple Moss,Ceratodon purpureus,51.909885,-110.562592
1312,2016,Ceratodon purpureus,Species,Purple Moss,Ceratodon purpureus,51.909885,-110.562592
1312,2016,Ceratodon purpureus,Species,Purple Moss,Ceratodon purpureus,51.909885,-110.562592
1312,2016,Tortula acaulon,Species,Horned-leaved Earth Moss,Tortula acaulon,51.909885,-110.562592
1312,2016,Bryum argenteum,Species,VNA,Bryum argenteum,51.909885,-110.562592
1312,2016,Tortula acaulon,Species,Horned-leaved Earth Moss,Tortula acaulon,51.909885,-110.562592
1312,2016,Bryum argenteum,Species,VNA,Bryum argenteum,51.909885,-110.562592
1312,2016,Ceratodon purpureus,Species,Purple Moss,Ceratodon purpureus,51.909885,-110.562592
1312,2016,Bryum argenteum,Species,VNA,Bryum argenteum,51.909885,-110.562592
1312,2016,Ceratodon purpureus,Species,Purple Moss,Ceratodon purpureus,51.909885,-110.562592
1313,2016,Bryum argenteum,Species,VNA,Bryum argenteum,51.886597,-110.307915
1314,2016,Pylaisia polyantha,Species,Many-flowered Leskea,Pylaisia polyantha,51.812878,-110.020561
1314,2016,Pylaisia polyantha,Species,Many-flowered Leskea,Pylaisia polyantha,51.812878,-110.020561
1314,2016,Pylaisia polyantha,Species,Many-flowered Leskea,Pylaisia polyantha,51.812878,-110.020561
1314,2016,Pylaisia polyantha,Species,Many-flowered Leskea,Pylaisia polyantha,51.812878,-110.020561
1314,2016,Pylaisia polyantha,Species,Many-flowered Leskea,Pylaisia polyantha,51.812878,-110.020561
1314,2016,Pylaisia polyantha,Species,Many-flowered Leskea,Pylaisia polyantha,51.812878,-110.020561
1314,2016,Pylaisia polyantha,Species,Many-flowered Leskea,Pylaisia polyantha,51.812878,-110.020561
1332,2015,Pylaisia polyantha,Species,Many-flowered Leskea,Pylaisia polyantha,52.081928,-113.257729
1332,2015,Pylaisia polyantha,Species,Many-flowered Leskea,Pylaisia polyantha,52.081928,-113.257729
1332,2015,Pylaisia polyantha,Species,Many-flowered Leskea,Pylaisia polyantha,52.081928,-113.257729
1332,2015,Amblystegium serpens,Species,Creeping Feather-Moss,Amblystegium serpens,52.081928,-113.257729
1332,2015,Pylaisia polyantha,Species,Many-flowered Leskea,Pylaisia polyantha,52.081928,-113.257729
1332,2015,Haplocladium microphyllum,Species,Tinyleaf Small Plume Moss,Haplocladium microphyllum,52.081928,-113.257729
1332,2015,Orthotrichum elegans,Species,VNA,Orthotrichum elegans,52.081928,-113.257729
1332,2015,Plagiomnium cuspidatum,Species,Woodsy Thyme-moss,Plagiomnium cuspidatum,52.081928,-113.257729
1332,2015,Amblystegium serpens,Species,Creeping Feather-Moss,Amblystegium serpens,52.081928,-113.257729
1332,2015,Eurhynchiastrum pulchellum,Species,Cord Moss,Eurhynchiastrum pulchellum,52.081928,-113.257729
1332,2015,Pylaisia polyantha,Species,Many-flowered Leskea,Pylaisia polyantha,52.081928,-113.257729
1332,2015,Pylaisia polyantha,Species,Many-flowered Leskea,Pylaisia polyantha,52.081928,-113.257729
1332,2015,Eurhynchiastrum pulchellum,Species,Cord Moss,Eurhynchiastrum pulchellum,52.081928,-113.257729
1332,2015,Amblystegium serpens,Species,Creeping Feather-Moss,Amblystegium serpens,52.081928,-113.257729
1332,2015,Haplocladium microphyllum,Species,Tinyleaf Small Plume Moss,Haplocladium microphyllum,52.081928,-113.257729
1332,2015,Pylaisia polyantha,Species,Many-flowered Leskea,Pylaisia polyantha,52.081928,-113.257729
1332,2015,Pylaisia polyantha,Species,Many-flowered Leskea,Pylaisia polyantha,52.081928,-113.257729
1332,2015,Amblystegium serpens,Species,Creeping Feather-Moss,Amblystegium serpens,52.081928,-113.257729
1332,2015,Hygroamblystegium varium,Species,Willow Feather-moss,Hygroamblystegium varium,52.081928,-113.257729
1332,2015,Leptobryum pyriforme,Species,Golden Thread-moss,Leptobryum pyriforme,52.081928,-113.257729
1332,2015,Sanionia uncinata,Species,Sickle-leaved Hook-moss,Sanionia uncinata,52.081928,-113.257729
1332,2015,Pylaisia polyantha,Species,Many-flowered Leskea,Pylaisia polyantha,52.081928,-113.257729
1332,2015,Plagiomnium cuspidatum,Species,Woodsy Thyme-moss,Plagiomnium cuspidatum,52.081928,-113.257729
1332,2015,Eurhynchiastrum pulchellum,Species,Cord Moss,Eurhynchiastrum pulchellum,52.081928,-113.257729
1332,2015,Eurhynchiastrum pulchellum,Species,Cord Moss,Eurhynchiastrum pulchellum,52.081928,-113.257729
1332,2015,Platygyrium repens,Species,Flat-brocade Moss,Platygyrium repens,52.081928,-113.257729
1332,2015,Ceratodon purpureus,Species,Purple Moss,Ceratodon purpureus,52.081928,-113.257729
1332,2015,Ptilidium pulcherrimum,Species,Knight's Plume Moss,Ptilidium pulcherrimum,52.081928,-113.257729
1332,2015,Haplocladium microphyllum,Species,Tinyleaf Small Plume Moss,Haplocladium microphyllum,52.081928,-113.257729
1332,2015,Plagiomnium cuspidatum,Species,Woodsy Thyme-moss,Plagiomnium cuspidatum,52.081928,-113.257729
1332,2015,Aulacomnium palustre,Species,Bog Bead Moss,Aulacomnium palustre,52.081928,-113.257729
1332,2015,Haplocladium microphyllum,Species,Tinyleaf Small Plume Moss,Haplocladium microphyllum,52.081928,-113.257729
1332,2015,Amblystegium serpens,Species,Creeping Feather-Moss,Amblystegium serpens,52.081928,-113.257729
1332,2015,Amblystegium serpens,Species,Creeping Feather-Moss,Amblystegium serpens,52.081928,-113.257729
1332,2015,Haplocladium microphyllum,Species,Tinyleaf Small Plume Moss,Haplocladium microphyllum,52.081928,-113.257729
1332,2015,Pylaisia polyantha,Species,Many-flowered Leskea,Pylaisia polyantha,52.081928,-113.257729
1332,2015,Eurhynchiastrum pulchellum,Species,Cord Moss,Eurhynchiastrum pulchellum,52.081928,-113.257729
1332,2015,Haplocladium microphyllum,Species,Tinyleaf Small Plume Moss,Haplocladium microphyllum,52.081928,-113.257729
1332,2015,Eurhynchiastrum pulchellum,Species,Cord Moss,Eurhynchiastrum pulchellum,52.081928,-113.257729
1332,2015,Ceratodon purpureus,Species,Purple Moss,Ceratodon purpureus,52.081928,-113.257729
1332,2015,Plagiomnium cuspidatum,Species,Woodsy Thyme-moss,Plagiomnium cuspidatum,52.081928,-113.257729
1332,2015,Pylaisia polyantha,Species,Many-flowered Leskea,Pylaisia polyantha,52.081928,-113.257729
1332,2015,Pylaisia polyantha,Species,Many-flowered Leskea,Pylaisia polyantha,52.081928,-113.257729
1332,2015,Plagiomnium ellipticum,Species,Marsh Thyme-moss,Plagiomnium ellipticum,52.081928,-113.257729
1332,2015,Plagiomnium cuspidatum,Species,Woodsy Thyme-moss,Plagiomnium cuspidatum,52.081928,-113.257729
1332,2015,Plagiomnium ellipticum,Species,Marsh Thyme-moss,Plagiomnium ellipticum,52.081928,-113.257729
1332,2015,Haplocladium microphyllum,Species,Tinyleaf Small Plume Moss,Haplocladium microphyllum,52.081928,-113.257729
1332,2015,Ceratodon purpureus,Species,Purple Moss,Ceratodon purpureus,52.081928,-113.257729
1332,2015,Eurhynchiastrum pulchellum,Species,Cord Moss,Eurhynchiastrum pulchellum,52.081928,-113.257729
1332,2015,Eurhynchiastrum pulchellum,Species,Cord Moss,Eurhynchiastrum pulchellum,52.081928,-113.257729
1332,2015,Plagiomnium cuspidatum,Species,Woodsy Thyme-moss,Plagiomnium cuspidatum,52.081928,-113.257729
1332,2015,Plagiomnium cuspidatum,Species,Woodsy Thyme-moss,Plagiomnium cuspidatum,52.081928,-113.257729
1332,2015,Haplocladium microphyllum,Species,Tinyleaf Small Plume Moss,Haplocladium microphyllum,52.081928,-113.257729
1332,2015,Plagiomnium cuspidatum,Species,Woodsy Thyme-moss,Plagiomnium cuspidatum,52.081928,-113.257729
1332,2015,Haplocladium microphyllum,Species,Tinyleaf Small Plume Moss,Haplocladium microphyllum,52.081928,-113.257729
1332,2015,Amblystegium serpens,Species,Creeping Feather-Moss,Amblystegium serpens,52.081928,-113.257729
1332,2015,Amblystegium serpens,Species,Creeping Feather-Moss,Amblystegium serpens,52.081928,-113.257729
1332,2015,Amblystegium serpens,Species,Creeping Feather-Moss,Amblystegium serpens,52.081928,-113.257729
1332,2015,Ptilium crista-castrensis,Species,Aspen Stocking Moss,Ptilium crista-castrensis,52.081928,-113.257729
1332,2015,Amblystegium serpens,Species,Creeping Feather-Moss,Amblystegium serpens,52.081928,-113.257729
1332,2015,Amblystegium serpens,Species,Creeping Feather-Moss,Amblystegium serpens,52.081928,-113.257729
1332,2015,Pylaisia polyantha,Species,Many-flowered Leskea,Pylaisia polyantha,52.081928,-113.257729
1332,2015,Orthotrichum elegans,Species,VNA,Orthotrichum elegans,52.081928,-113.257729
1332,2015,Plagiomnium cuspidatum,Species,Woodsy Thyme-moss,Plagiomnium cuspidatum,52.081928,-113.257729
1332,2015,Haplocladium microphyllum,Species,Tinyleaf Small Plume Moss,Haplocladium microphyllum,52.081928,-113.257729
1332,2015,Amblystegium serpens,Species,Creeping Feather-Moss,Amblystegium serpens,52.081928,-113.257729
1332,2015,Plagiomnium cuspidatum,Species,Woodsy Thyme-moss,Plagiomnium cuspidatum,52.081928,-113.257729
1332,2015,Haplocladium microphyllum,Species,Tinyleaf Small Plume Moss,Haplocladium microphyllum,52.081928,-113.257729
1332,2015,Pylaisia polyantha,Species,Many-flowered Leskea,Pylaisia polyantha,52.081928,-113.257729
1332,2015,Amblystegium serpens,Species,Creeping Feather-Moss,Amblystegium serpens,52.081928,-113.257729
1332,2015,Hylocomium splendens,Species,Stair-step Moss,Hylocomium splendens,52.081928,-113.257729
1332,2015,Plagiomnium cuspidatum,Species,Woodsy Thyme-moss,Plagiomnium cuspidatum,52.081928,-113.257729
1332,2015,Orthotrichum elegans,Species,VNA,Orthotrichum elegans,52.081928,-113.257729
1332,2015,Eurhynchiastrum pulchellum,Species,Cord Moss,Eurhynchiastrum pulchellum,52.081928,-113.257729
1332,2015,Plagiomnium cuspidatum,Species,Woodsy Thyme-moss,Plagiomnium cuspidatum,52.081928,-113.257729
1332,2015,Pylaisia polyantha,Species,Many-flowered Leskea,Pylaisia polyantha,52.081928,-113.257729
1332,2015,Pylaisia polyantha,Species,Many-flowered Leskea,Pylaisia polyantha,52.081928,-113.257729
1333,2015,Leptodictyum riparium,Species,Knieff's Feather-moss,Leptodictyum riparium,52.019337,-112.946854
1333,2015,Pylaisia polyantha,Species,Many-flowered Leskea,Pylaisia polyantha,52.019337,-112.946854
1333,2015,Amblystegium serpens,Species,Creeping Feather-Moss,Amblystegium serpens,52.019337,-112.946854
1333,2015,Pylaisia polyantha,Species,Many-flowered Leskea,Pylaisia polyantha,52.019337,-112.946854
1333,2015,Abietinella abietina,Species,VNA,Abietinella abietina,52.019337,-112.946854
1333,2015,Abietinella abietina,Species,VNA,Abietinella abietina,52.019337,-112.946854
1333,2015,Syntrichia ruralis,Species,Hairy Screw Moss,Syntrichia ruralis,52.019337,-112.946854
1333,2015,Ceratodon purpureus,Species,Purple Moss,Ceratodon purpureus,52.019337,-112.946854
1333,2015,Abietinella abietina,Species,VNA,Abietinella abietina,52.019337,-112.946854
1333,2015,Eurhynchiastrum pulchellum,Species,Cord Moss,Eurhynchiastrum pulchellum,52.019337,-112.946854
1333,2015,Pylaisia polyantha,Species,Many-flowered Leskea,Pylaisia polyantha,52.019337,-112.946854
1333,2015,Sanionia uncinata,Species,Sickle-leaved Hook-moss,Sanionia uncinata,52.019337,-112.946854
1333,2015,Pylaisia polyantha,Species,Many-flowered Leskea,Pylaisia polyantha,52.019337,-112.946854
1333,2015,Ceratodon purpureus,Species,Purple Moss,Ceratodon purpureus,52.019337,-112.946854
1333,2015,Abietinella abietina,Species,VNA,Abietinella abietina,52.019337,-112.946854
1333,2015,Pylaisia polyantha,Species,Many-flowered Leskea,Pylaisia polyantha,52.019337,-112.946854
1333,2015,Abietinella abietina,Species,VNA,Abietinella abietina,52.019337,-112.946854
1333,2015,Campylophyllum hispidulum,Species,Bristly Bentleaf Moss,Campylophyllum hispidulum,52.019337,-112.946854
1334,2015,Ceratodon purpureus,Species,Purple Moss,Ceratodon purpureus,51.991528,-112.685448
1334,2015,Thuidium recognitum,Species,Lesser Tamarisk-moss,Thuidium recognitum,51.991528,-112.685448
1334,2015,Eurhynchiastrum pulchellum,Species,Cord Moss,Eurhynchiastrum pulchellum,51.991528,-112.685448
1334,2015,Thuidium recognitum,Species,Lesser Tamarisk-moss,Thuidium recognitum,51.991528,-112.685448
1334,2015,Syntrichia ruralis,Species,Hairy Screw Moss,Syntrichia ruralis,51.991528,-112.685448
1334,2015,Thuidium recognitum,Species,Lesser Tamarisk-moss,Thuidium recognitum,51.991528,-112.685448
1334,2015,Rhytidium rugosum,Species,Pipecleaner Moss,Rhytidium rugosum,51.991528,-112.685448
1334,2015,Pleurozium schreberi,Species,Red-stemmed Feather-moss,Pleurozium schreberi,51.991528,-112.685448
1334,2015,Plagiomnium cuspidatum,Species,Woodsy Thyme-moss,Plagiomnium cuspidatum,51.991528,-112.685448
1334,2015,Eurhynchiastrum pulchellum,Species,Cord Moss,Eurhynchiastrum pulchellum,51.991528,-112.685448
1334,2015,Thuidium recognitum,Species,Lesser Tamarisk-moss,Thuidium recognitum,51.991528,-112.685448
1334,2015,Pleurozium schreberi,Species,Red-stemmed Feather-moss,Pleurozium schreberi,51.991528,-112.685448
1334,2015,Thuidium recognitum,Species,Lesser Tamarisk-moss,Thuidium recognitum,51.991528,-112.685448
1334,2015,Pleurozium schreberi,Species,Red-stemmed Feather-moss,Pleurozium schreberi,51.991528,-112.685448
1334,2015,Amblystegium serpens,Species,Creeping Feather-Moss,Amblystegium serpens,51.991528,-112.685448
1334,2015,Pylaisia polyantha,Species,Many-flowered Leskea,Pylaisia polyantha,51.991528,-112.685448
1334,2015,Pylaisia polyantha,Species,Many-flowered Leskea,Pylaisia polyantha,51.991528,-112.685448
1334,2015,Tortula acaulon,Species,Horned-leaved Earth Moss,Tortula acaulon,51.991528,-112.685448
1334,2015,Ceratodon purpureus,Species,Purple Moss,Ceratodon purpureus,51.991528,-112.685448
1335,2017,Gemmabryum caespiticium,Species,VNA,Gemmabryum caespiticium,51.949348,-112.400352
1335,2017,Ceratodon purpureus,Species,Purple Moss,Ceratodon purpureus,51.949348,-112.400352
1335,2017,Pylaisia polyantha,Species,Many-flowered Leskea,Pylaisia polyantha,51.949348,-112.400352
1335,2017,Bryum argenteum,Species,VNA,Bryum argenteum,51.949348,-112.400352
1335,2017,Pterygoneurum ovatum,Species,VNA,Pterygoneurum ovatum,51.949348,-112.400352
1335,2017,Pterygoneurum subsessile,Species,VNA,Pterygoneurum subsessile,51.949348,-112.400352
1335,2017,Pylaisia polyantha,Species,Many-flowered Leskea,Pylaisia polyantha,51.949348,-112.400352
1335,2017,Tortula acaulon,Species,Horned-leaved Earth Moss,Tortula acaulon,51.949348,-112.400352
1336,2017,Hylocomium splendens,Species,Stair-step Moss,Hylocomium splendens,51.934284,-112.057968
1336,2017,Hypnum pallescens,Species,Hypnum Moss,Hypnum pallescens,51.934284,-112.057968
1336,2017,Ceratodon purpureus,Species,Purple Moss,Ceratodon purpureus,51.934284,-112.057968
1336,2017,Bryum lanatum,Species,VNA,Bryum lanatum,51.934284,-112.057968
1336,2017,Ceratodon purpureus,Species,Purple Moss,Ceratodon purpureus,51.934284,-112.057968
1336,2017,Ceratodon purpureus,Species,Purple Moss,Ceratodon purpureus,51.934284,-112.057968
1336,2017,Gemmabryum caespiticium,Species,VNA,Gemmabryum caespiticium,51.934284,-112.057968
1336,2017,Barbula unguiculata,Species,Bird's Claw Beard Moss,Barbula unguiculata,51.934284,-112.057968
1336,2017,Tortula acaulon,Species,Horned-leaved Earth Moss,Tortula acaulon,51.934284,-112.057968
1336,2017,Ceratodon purpureus,Species,Purple Moss,Ceratodon purpureus,51.934284,-112.057968
1336,2017,Pylaisia polyantha,Species,Many-flowered Leskea,Pylaisia polyantha,51.934284,-112.057968
1336,2017,Gemmabryum caespiticium,Species,VNA,Gemmabryum caespiticium,51.934284,-112.057968
1336,2017,Hypnum pallescens,Species,Hypnum Moss,Hypnum pallescens,51.934284,-112.057968
1336,2017,Hygroamblystegium varium,Species,Willow Feather-moss,Hygroamblystegium varium,51.934284,-112.057968
1336,2017,Ceratodon purpureus,Species,Purple Moss,Ceratodon purpureus,51.934284,-112.057968
1336,2017,Pylaisia polyantha,Species,Many-flowered Leskea,Pylaisia polyantha,51.934284,-112.057968
1336,2017,Hygroamblystegium varium,Species,Willow Feather-moss,Hygroamblystegium varium,51.934284,-112.057968
1336,2017,Ceratodon purpureus,Species,Purple Moss,Ceratodon purpureus,51.934284,-112.057968
1336,2017,Hygroamblystegium varium,Species,Willow Feather-moss,Hygroamblystegium varium,51.934284,-112.057968
1336,2017,Ceratodon purpureus,Species,Purple Moss,Ceratodon purpureus,51.934284,-112.057968
1336,2017,Bryum argenteum,Species,VNA,Bryum argenteum,51.934284,-112.057968
1336,2017,Ceratodon purpureus,Species,Purple Moss,Ceratodon purpureus,51.934284,-112.057968
1336,2017,Tortula acaulon,Species,Horned-leaved Earth Moss,Tortula acaulon,51.934284,-112.057968
1336,2017,Gemmabryum caespiticium,Species,VNA,Gemmabryum caespiticium,51.934284,-112.057968
1336,2017,Bryum lanatum,Species,VNA,Bryum lanatum,51.934284,-112.057968
1336,2017,Pleurozium schreberi,Species,Red-stemmed Feather-moss,Pleurozium schreberi,51.934284,-112.057968
1336,2017,Ceratodon purpureus,Species,Purple Moss,Ceratodon purpureus,51.934284,-112.057968
1336,2017,Hylocomium splendens,Species,Stair-step Moss,Hylocomium splendens,51.934284,-112.057968
1336,2017,Ceratodon purpureus,Species,Purple Moss,Ceratodon purpureus,51.934284,-112.057968
1336,2017,Hypnum pallescens,Species,Hypnum Moss,Hypnum pallescens,51.934284,-112.057968
1336,2017,Gemmabryum caespiticium,Species,VNA,Gemmabryum caespiticium,51.934284,-112.057968
1336,2017,Hygroamblystegium varium,Species,Willow Feather-moss,Hygroamblystegium varium,51.934284,-112.057968
1336,2017,Tortula acaulon,Species,Horned-leaved Earth Moss,Tortula acaulon,51.934284,-112.057968
1336,2017,Ceratodon purpureus,Species,Purple Moss,Ceratodon purpureus,51.934284,-112.057968
1336,2017,Ptychostomum creberrimum,Species,VNA,Ptychostomum creberrimum,51.934284,-112.057968
1341,2016,Bryum argenteum,Species,VNA,Bryum argenteum,51.700825,-110.635551
1341,2016,Ptychostomum pseudotriquetrum,Species,VNA,Ptychostomum pseudotriquetrum,51.700825,-110.635551
1341,2016,Hygroamblystegium varium,Species,Willow Feather-moss,Hygroamblystegium varium,51.700825,-110.635551
1341,2016,Ceratodon purpureus,Species,Purple Moss,Ceratodon purpureus,51.700825,-110.635551
1341,2016,Amblystegium serpens,Species,Creeping Feather-Moss,Amblystegium serpens,51.700825,-110.635551
1341,2016,Leptodictyum riparium,Species,Knieff's Feather-moss,Leptodictyum riparium,51.700825,-110.635551
1341,2016,Pseudocampylium radicale,Species,Long-stalked Fine Wet Moss,Pseudocampylium radicale,51.700825,-110.635551
1341,2016,Barbula unguiculata,Species,Bird's Claw Beard Moss,Barbula unguiculata,51.700825,-110.635551
1341,2016,Tortula acaulon,Species,Horned-leaved Earth Moss,Tortula acaulon,51.700825,-110.635551
1341,2016,Leptodictyum riparium,Species,Knieff's Feather-moss,Leptodictyum riparium,51.700825,-110.635551
1341,2016,Bryum argenteum,Species,VNA,Bryum argenteum,51.700825,-110.635551
1342,2016,Bryum argenteum,Species,VNA,Bryum argenteum,51.701118,-110.42244
1342,2016,Bryum argenteum,Species,VNA,Bryum argenteum,51.701118,-110.42244
1342,2016,Bryum argenteum,Species,VNA,Bryum argenteum,51.701118,-110.42244
1342,2016,Bryum argenteum,Species,VNA,Bryum argenteum,51.701118,-110.42244
1342,2016,Bryum argenteum,Species,VNA,Bryum argenteum,51.701118,-110.42244
1342,2016,Tortula acaulon,Species,Horned-leaved Earth Moss,Tortula acaulon,51.701118,-110.42244
1342,2016,Bryum argenteum,Species,VNA,Bryum argenteum,51.701118,-110.42244
1343,2016,Bryum lanatum,Species,VNA,Bryum lanatum,51.646828,-110.099785
1343,2016,Tortula acaulon,Species,Horned-leaved Earth Moss,Tortula acaulon,51.646828,-110.099785
1343,2016,Tortula acaulon,Species,Horned-leaved Earth Moss,Tortula acaulon,51.646828,-110.099785
1343,2016,Ceratodon purpureus,Species,Purple Moss,Ceratodon purpureus,51.646828,-110.099785
1343,2016,Ceratodon purpureus,Species,Purple Moss,Ceratodon purpureus,51.646828,-110.099785
1343,2016,Ceratodon purpureus,Species,Purple Moss,Ceratodon purpureus,51.646828,-110.099785
1343,2016,Tortula acaulon,Species,Horned-leaved Earth Moss,Tortula acaulon,51.646828,-110.099785
1343,2016,Tortula acaulon,Species,Horned-leaved Earth Moss,Tortula acaulon,51.646828,-110.099785
1343,2016,Bryum argenteum,Species,VNA,Bryum argenteum,51.646828,-110.099785
1356,2017,Pylaisia polyantha,Species,Many-flowered Leskea,Pylaisia polyantha,51.942356,-114.136139
1356,2017,Tomentypnum nitens,Species,Wooly Feather-moss,Tomentypnum nitens,51.942356,-114.136139
1356,2017,Bryoerythrophyllum recurvirostrum,Species,Red Beard Moss,Bryoerythrophyllum recurvirostrum,51.942356,-114.136139
1356,2017,Sanionia uncinata,Species,Sickle-leaved Hook-moss,Sanionia uncinata,51.942356,-114.136139
1356,2017,Tomentypnum nitens,Species,Wooly Feather-moss,Tomentypnum nitens,51.942356,-114.136139
1356,2017,Drepanocladus aduncus,Species,Knieff's Hook-moss,Drepanocladus aduncus,51.942356,-114.136139
1356,2017,Plagiomnium ellipticum,Species,Marsh Thyme-moss,Plagiomnium ellipticum,51.942356,-114.136139
1356,2017,Ptychostomum pseudotriquetrum,Species,VNA,Ptychostomum pseudotriquetrum,51.942356,-114.136139
1356,2017,Ceratodon purpureus,Species,Purple Moss,Ceratodon purpureus,51.942356,-114.136139
1356,2017,Drepanocladus aduncus,Species,Knieff's Hook-moss,Drepanocladus aduncus,51.942356,-114.136139
1356,2017,Hypnum pratense,Species,Meadow Hypnum Moss,Hypnum pratense,51.942356,-114.136139
1356,2017,Tomentypnum nitens,Species,Wooly Feather-moss,Tomentypnum nitens,51.942356,-114.136139
1356,2017,Ptychostomum pseudotriquetrum,Species,VNA,Ptychostomum pseudotriquetrum,51.942356,-114.136139
1356,2017,Plagiomnium ellipticum,Species,Marsh Thyme-moss,Plagiomnium ellipticum,51.942356,-114.136139
1356,2017,Plagiomnium ellipticum,Species,Marsh Thyme-moss,Plagiomnium ellipticum,51.942356,-114.136139
1356,2017,Campyliadelphus chrysophyllus,Species,Golden Feather-moss,Campyliadelphus chrysophyllus,51.942356,-114.136139
1356,2017,Drepanocladus aduncus,Species,Knieff's Hook-moss,Drepanocladus aduncus,51.942356,-114.136139
1356,2017,Hygroamblystegium varium,Species,Willow Feather-moss,Hygroamblystegium varium,51.942356,-114.136139
1356,2017,Ceratodon purpureus,Species,Purple Moss,Ceratodon purpureus,51.942356,-114.136139
1356,2017,Ptychostomum pseudotriquetrum,Species,VNA,Ptychostomum pseudotriquetrum,51.942356,-114.136139
1356,2017,Marchantia polymorpha,Species,Umbrella Liverwort,Marchantia polymorpha,51.942356,-114.136139
1356,2017,Ptychostomum creberrimum,Species,VNA,Ptychostomum creberrimum,51.942356,-114.136139
1356,2017,Plagiomnium ellipticum,Species,Marsh Thyme-moss,Plagiomnium ellipticum,51.942356,-114.136139
1356,2017,Amblystegium serpens,Species,Creeping Feather-Moss,Amblystegium serpens,51.942356,-114.136139
1356,2017,Ptychostomum pseudotriquetrum,Species,VNA,Ptychostomum pseudotriquetrum,51.942356,-114.136139
1356,2017,Hypnum pratense,Species,Meadow Hypnum Moss,Hypnum pratense,51.942356,-114.136139
1356,2017,Plagiomnium cuspidatum,Species,Woodsy Thyme-moss,Plagiomnium cuspidatum,51.942356,-114.136139
1356,2017,Bryoerythrophyllum recurvirostrum,Species,Red Beard Moss,Bryoerythrophyllum recurvirostrum,51.942356,-114.136139
1356,2017,Hygroamblystegium varium,Species,Willow Feather-moss,Hygroamblystegium varium,51.942356,-114.136139
1356,2017,Plagiomnium ellipticum,Species,Marsh Thyme-moss,Plagiomnium ellipticum,51.942356,-114.136139
1356,2017,Drepanocladus aduncus,Species,Knieff's Hook-moss,Drepanocladus aduncus,51.942356,-114.136139
1356,2017,Hygroamblystegium varium,Species,Willow Feather-moss,Hygroamblystegium varium,51.942356,-114.136139
1356,2017,Drepanocladus aduncus,Species,Knieff's Hook-moss,Drepanocladus aduncus,51.942356,-114.136139
1356,2017,Plagiomnium ellipticum,Species,Marsh Thyme-moss,Plagiomnium ellipticum,51.942356,-114.136139
1356,2017,Drepanocladus aduncus,Species,Knieff's Hook-moss,Drepanocladus aduncus,51.942356,-114.136139
1356,2017,Ptychostomum pseudotriquetrum,Species,VNA,Ptychostomum pseudotriquetrum,51.942356,-114.136139
1356,2017,Plagiomnium ellipticum,Species,Marsh Thyme-moss,Plagiomnium ellipticum,51.942356,-114.136139
1356,2017,Tomentypnum nitens,Species,Wooly Feather-moss,Tomentypnum nitens,51.942356,-114.136139
1356,2017,Ptychostomum pseudotriquetrum,Species,VNA,Ptychostomum pseudotriquetrum,51.942356,-114.136139
1356,2017,Tomentypnum nitens,Species,Wooly Feather-moss,Tomentypnum nitens,51.942356,-114.136139
1356,2017,Thuidium recognitum,Species,Lesser Tamarisk-moss,Thuidium recognitum,51.942356,-114.136139
1356,2017,Drepanocladus aduncus,Species,Knieff's Hook-moss,Drepanocladus aduncus,51.942356,-114.136139
1356,2017,Plagiomnium ellipticum,Species,Marsh Thyme-moss,Plagiomnium ellipticum,51.942356,-114.136139
1356,2017,Bryoerythrophyllum recurvirostrum,Species,Red Beard Moss,Bryoerythrophyllum recurvirostrum,51.942356,-114.136139
